address,label
"khasra no 287, sector 42, sector 22, amravati, maharashtra 411028",1
F- 23A8 Ak ash Deep Sadar Bazar Suryapet Telangana 500018,1
"526, Rajaji Nagar Lane, Batala, Punjab 145001",1
Apt 17D Swastik Heights Mulund Karimnagar Telangana 500003,1
"F- 24B3, Green Valley, Pondur Surat, Gujarat 362001",1
"Flat 839, Cantonment, Karimganj, Assam 78564",0
H No 46530 Anna Nagar Ramgarh Jharkhand 834001,1
Flat 4A Sai Krupa Hazratganj Bilaspur Chhattisgarh 493773,1
Sector 45 Karnal,0
Flat 10C6 Riddhi Siddhi Porur Brahmapur Odisha 752001,1
Flat 31 Akash Deep Mahanagar Patiala Punjab 15 1001,1
H. No. 862/9 Mulund Near Main Market Nadiad Gujarat 395001,1
"FLAT 221, SUNRISE APARTMENTS, LAJPAT NAGAR, HALDWANI, UTTARAKHAND 262501",1
"Flat 477, Rajaji Nagar, Punch, Jammu and Kashmir 19320",0
flat no 139 anand villa besant nagar bhagalpur bihar 851101,1
"F- 12, Golden Park, Sadar Bazar, Surat, Gujarat 388001",1
"Village Vikas Nagar, Dist. Rishikesh, Uttarakhand - 249201",1
"H No 52/17, Sector 45, Satna, Madhya Pradesh 455001",1
Jodhpur 334001,0
Mulund Tiruppur,0
"Gurugram, Haryana",0
"H No 697, Alambagh, Malappuram, Tamil Nadu 600001",0
Sector 62 Ave Begusarai,0
972745,0
F- 13C9 Mahaveer Nagar Electronic City Arrah Bihar 812001,1
"H No 681, Mahanagar, Anantnag, Jammu and Kashmir 8340",0
"H No 346, Vikas Nagar, Jamshedpur, Jharkhand 189A34",0
"Gram Alambagh, Dist. Karimganj, Assam - 788710",1
28 672853,0
"445 Borivali Dharamsala 176,310",0
"H No 602, Malviya Nagar, Vadodar, Gujart 36200",0
"H No 98, Aurangabad Maharashtra Chhattisgarh 411028",0
"Indira Nagar, Kurnool",0
"H No 312, Koramangala, Anantapur, Andhra Pradesh 8245",0
"Apt 20A5, Royal Enclave, Nungambakkam, Margao, Goa 403706",1
"Khasra No 23, Sec 3, Navrangpura , Guwahati, Assam 784001",1
Adilabad Velachery,0
"H No 893, Sector 137, Malda, West Bengal 408-399",0
"D.No 453/, Vastrapur, Hazaribagh, Jharkhand 826001",1
"H No 333, Prahlad Nagar, Sivvasagar, Assamm 78871",0
555 Sector 45 Road Bellary Karnataka 560100,1
"H No 41, Bicholim Goa Sikkim 403505",0
"Kh asra No 485, Sec 57 Karol Bagh, Surat, Gujarat 362001",1
"Flat 8, Golden Park, Anna Nagar, Ramagundam, Telanga na 500001",1
Diphu 782460,0
H. No. 969/28 Sector 137 Behind Post Office Prayagraj Uttar Pradesh 250001,1
847995,0
"H No 887, Aundh, Bilaspur, Chhattisgarh 160035",0
Near Adj. Petrol Pump Silchar,0
"H No 283, Aundh, Mysore, Karnataka 803103",0
"H No 826, Tambaram, Nanded, Maharashtra 3594578",0
"825301, Jamshedpur, Jharkhand",0
508 Karol Bagh Market Cuttack Odisha 756100,1
"H No 551, Nungambakkam, Udhampur, Jharkhand 827001",0
Unit 5C5 Golden Park Electronic City Bhilai Chhattisgarh 491001,1
"Plot 357, Block 53, Kanpur, Uttar Pradesh 226001",1
"F- 2A, Vasundhara Apartments, Viman Nagar, Guntur, Andhra Pradesh 533101",1
F- 17C6 Prem Vihar Indira Nagar Kadapa Andhra Pradesh 517501,1
"Apt No 24, Golden Park, Banjara Hills, Raigarh, Chhattisgarh 494001",1
"Village Vikas Nagar, Dist. Surat, Gujarat - 362001",1
H No 122/ Mulund Near Main Market Karimnagar Telangana 500003,1
"Hamirpur, Himachal Pradesh",0
Tirunelveli Mahanagar,0
"D.No 9756, Sector 45, Medininagar Jharkhand 815301",1
"Khasra No 403, Sector 23, Rajouri Jammu and K ashmir 194101",1
"Apt 169, Ganesh Enclave, Bandra East, Khammam, Telangana 500018",1
"H No 282, Awas Vikas",0
"Unit 257, Sunrise Apartments, Himayatnagar, Hamirpur, Himachal Pradesh 174001",1
"Flat 823, Electronic City, Coimbatore, Tamil Nadu 62500",0
unit 23c9 blue diamond banjara hills rajahmundry andhra pradesh 522001,1
Sector 45 Enclave Muzaffarpur,0
"H No 315, Bandra East",0
Nungambakkam Tirunelveli,0
Sanquelim 403401,0
"Model Town, Pali",0
"H No 64, Hisar Haryana Uttarakhand 121001",0
"2, Salt Lake Rd, Erode, Tamil Nadu 600001",1
Dhamtari Civil Lines,0
1291,0
"H No 960, Aundh, Kolkata, West Bengal 2589555",0
"H No 47, Vastrapur, Banggalore, Karnaataka 60100",0
H No 121-47 Besant Nagar Faridabad Haryana 135001,1
"Apt 6D, Shanti Niwas, Civil Lines, Jabalpur Madhya Pradesh 482001",1
H. No. 429/ Lajpat Nagar Near Railway Station Dibrugarh Assam 782460,1
"Flat 14, Banjara Hills, Gangtok",0
"159, park street ln, baharampur, west bengal 713301",1
"F- 54, Riddhi Siddhi, Viman Nagar, Rohini, Delhi 110005",1
FLAT NO 10D9 RAM NIWAS SECTOR 45 RANGPO SIKKIM 737113,1
"House No 14-14, Kothrud, Kullu, Himachal Pradesh 175 131",1
F- 1B MAHAVEER NAGAR BANDRA EAST MYSORE KARNATAKA 560034,1
Rajahmundry 524001,0
"f- 9d, silver heights, awas vikas, margao, goa 403505",1
Patiala 145001,0
"Survey No 315, Block 25, Porur, Davangere, Karnataka 560100",1
flat no 30 Mulund Jamnagar,0
"Geyzing, Sikkim",0
"H No 45, Vadodara Gujarat Odisha 380001",0
"Survey No 402, Sec 36, Rajaji Nagar, Ujjain, Madhya Pradesh 452001",1
flat no 915 Velachery Kozhikode,0
"House No 861-36, Rajaji Nagar, Near Railway Station, Pithoragarh, Uttarakhand 249201",1
"H No 403, Cantonment, Sagar, Madhya Pradesh 356430",0
"Apt 2B8, Ganesh Enclave, Sector 22, Tirupati, Andhra Pradesh 516001",1
"929, Nungambakkam Colony, Anantnag, Jammu and Kashmir 185131",1
Nungambakkam Bilaspur,0
"H No 185, Gandhi Nagar, Kolkata, Andhra Pradesh 533001",0
Flat No 15 Tulsi  Residency Sector 45 Salem Tamil Nadu 600028,1
Cantonment Baripada,0
"Post Sadar Bazar, Dist. Kannur, Kerala - 676001",1
D.No 319 - Bandra East Adj. Petrol Pump Sopore Jammu and Kashmir 190001,1
"flat 15c9, shiv shakti colony, karol bagh, munger, bihar 812001",1
H.No-626 Banjara Hills Guntur530001,0
"H NO 925/33, AUNDH, CHANDIGARH, CHANDIGARH 160019",1
"Flat 21, Jubilee Hills",0
"H No 892/43, Banjara Hills, Rajouri, Jammu and Kashmir 194101",1
"947, Navrangpura St, Amravati, Maharashtra 422001",1
"Flat 37, Electronic City",0
"Post Banjara Hills, Dist. Kozhikode, Kerala - 695001",1
F- 20 Tulsi Residency Thane West Coimbatore Tam il Nadu 636001,1
Pondur Ave Visakhapatnam,0
Unit 1A1 Saraswati Apartments Mahanagar Canacona Goa 403401,1
"Apt 16A6, Laxmi Towers, Whitefield, Rohini, Delhi 110034",1
"Flat 20, Tulsi Residency, Cantonment, Mysore, Karnataka 575001",1
"F- 7, Radha Krishna Society, Indira Nagar, Rajnandgaon, Chhattisgarh 495001",1
"H No 679, Banjara Hills, Joorhat, Assa 78800",0
"Flat 93, Connaught Place, Ahmedabad",0
67 114859,0
"H. No. 32113, Mulund, Adj. Petrol Pump, Shimla, Himachal Pradesh 174303",1
D.No 378-20 Tambaram Near Railway Station Jharsuguda Odisha 756100,1
90 158323,0
PatnaBihar854105,0
"473 Satellite Howrah 713,301",0
"House No 927/35, Connaught Place, Kullu, Himachal Pradesh 175001",1
"H No 422, Velachery, Nizamabad, Jammu and Kashmir 192101",0
Apt 19A1 Green Valley Anna Nagar Tinsukia Assam 788001,1
"H No 19, Janakpuri Delhi Maharashtra 110003",0
Bandra East Meerut,0
"Flat 9C, Riddhi Siddhi, Thane West, Curchorem, Goa 403601",1
"H No 60, Saket Delhi Odisha 110005",0
"F- 15A, PREM VIHAR, VIMAN NAGAR, BHOPAL, MADHYA PRADESH 486001",1
"No. 117, Tambaram, Mahbubnagar, Telangana 500001",1
Apt 176 Anand Villa Civil Lines Brahmapur Odisha 752001,1
Park Street Street Mahbubnagar,0
"H No 837, Sector 15, Bareilly, Uttar Pradesh 314202",0
ChandigarhChandigarh160019,0
"APT NO 18D1, TULSI RESIDENCY, HAZRATGANJ, PATNA, BIHAR 842001",1
"H No 978, Sector 15, Jmanagar, Gujaraat 38800",0
"Flat No 17C4, Sunrise Apartments, Model Town, Sivasagar, Assam 782001",1
"H No 978, Sadar Bazar, Chandigah, Chandigah 16001",0
Apt 8C Mahaveer Nagar Park Street  Gandhinagar Gujarat 395001,1
"H No 491, Nehru Nagar",0
"Flat 281, Sector 45, Chandigarh, Chandigarh 1600",0
"F- 18B9, Golden Park, Bandra East, Jagdalpur, Chhattisgarh 495001",1
"Satellite, Sikkim 737116",0
"Village Viman Nagar, Dist. Dhanbad, Jharkhand - 815301",1
h. no. 497/ prahlad nagar jamshedpur jharkhand 825301,1
330 ANDHERI WEST LN NANDED MAHARASHTRA 411028,1
Near Near Flyover Nagpur,0
"H No 211, Gomti Nagar, Jamnagar, Gujarat 310-200",0
"579, nehru nagar bazaar  warangal, telangana 509001",1
Anna Nagar Enclave Bhavnagar,0
"h. no. 856-31, awas vikas, hisar, haryana 135001",1
"H No 68, Tezpur Assam Madhya Pradesh 784001",0
"Plot No 150, Sec 9, Prahlad Nagar, Thrissur, Kerala 670001",1
"H No 1, Medininagar Jharkhand Maharashtra 822101",0
flat no 15a balaji heights ambattur cuttack odisha 768201,1
"730, Rajaji Nagar Marg, Nashik, Maharashtra 422001",1
"H No 496, Karol Bagh, Bathinda, Punjab 817061",0
"Post Besant Nagar, Dist. Sonipat, Haryana - 125001",1
"Apt No 3D1, Balaji Heights, Navrangpura, Una Himachal Pradesh 176215",1
"H No 1, Hazratganj",0
Flat 11 Shanti Niwas Nungambakkam Pathankot Punjab 143001,1
flat 6b shiv shakti colony mg road tezpur assam 786125,1
H.No-753 Porur Jammu192101,0
"plot 193, sec 36, sector 45, jabalpur, madhya pradesh 452001",1
"Vill Connaught Place, Dist. Chandigarh, Chandigarh - 160014",1
"Ujjain, Madhya Pradesh",0
"PLOT 373, BLOCK 5, CANTONMENT, MEERUT, UTTAR PRADESH 282001",1
965 Hazratganj Ave Bhagalpur Bihar 846001,1
"H No 382, Sector 62, Tane, Maharshtra 16001",0
"h. no. 231/31, porur, behind mall, anantnag, jammu and kashmir 184101",1
"H No 218, Hazratganj, Medininagar, Himachal Pradesh 174303",0
658 Besant Nagar Nagar Cuttack Odisha 760001,1
"H No 961, Malviya Nagar, Jorhat, Assam 754-961",0
flat no 540 Sector 45 Ranchi,0
"Flat 861, Viman Nagar, Geyzing, Sikkim 7371",0
"Plot 125, Sector 3 Nehru Nagar, Rishikesh, Uttarakhand 248001",1
"Flat 96, Sector 137",0
"Gram Sector 15, Dist. Kadapa Andhra Pradesh - 530001",1
ln rbgpgdfnbfse,0
"House No 580-10, Sector 15, Near Main Market, Deoghar, Jharkhand 822101",1
937 Sector 15 Rd Ambala Haryana 125001,1
"H No 840, Besant Nagar, Niazmabad, Telangaan 50900",0
Rourkela Alambagh,0
"H No 217, Andheri West, Delhi, Punjab 145001",0
92 427804,0
4338,0
"Apt No 1B, Prem Vihar Whitefield, Baharampur, West Bengal 742101",1
Apt No 13B Anand Villa Lajpat Nagar Udhampur Jammu and Kashmir 190001,1
"H No 96, Bareilly Uttar Pradesh Maharashtra 201001",0
"Plot 189, Sec 45, Connaught Place Sopore, Jammu and Kashmir 193201",1
"Survey No 24, Sec 16, Raipur, Chhattisgarh 494001",1
"Flat 51, Koramangala, Chandigarh, Chandigarh 1600",0
"D.No 511/37, Satellite, Near Main Market, Pelling, Sikkim 737113",1
"Door No 24718,  Karol Bagh, Malappuram, Kerala 670001",1
"381, Ambattur Bazaar, Siliguri, West Bengal  711101",1
Satellite Haridwar,0
"H No 857, Connaught Place, iPtampura, Dlehi 11000",0
"PLOT NO 399, SECTOR 11, BAREILLY UTTAR PRADESH 201301",1
"H No 495, Banjara Hills, Salem, Tamil Nadu 9465563",0
"Apt 25A6, Blue Diamond, Bandra East, Leh, Jammu and Kashmir 192101",1
"Door No 307/, Andheri West, Cuncolim, Goa 403601",1
"353 Sector 45 Ajmer 324,001",0
"H No 300, Lajpat Nagar, None, Uttarakkhand 49201",0
Thoothukudi 632001,0
"Flat 8 Riddhi Siddhi, Tambaram, Hazaribagh, Jharkhand 826001",1
"F- 17A8, Riddhi Siddhi, Kothrud, Katihar, Bihar 811201",1
"H No 85, Darbhanga Bihar Uttar Pradesh 842001",0
615 Koramangala S treet Hoshiarpur Punjab 143001,1
no. 803/50 electronic city kullu himachal pradesh 175101,1
"Vill Sector 45, Dist. Alappuzha Kera la - 688001",1
"770 Sector 137 Warangal 504,001",0
"H No 772, Awas Vikas, Jorethang, Sikkim 8672350",0
"H No 449, Lajpat Nagar, aSgar, Mahya Pradesh 55001",0
flat no 744 Gandhi Nagar Warangal,0
Ujjain Tambaram,0
"Gomti Nagar, Punjab 142001",0
H. No. 881- Tambaram Chhapra Bihar 846001,1
Sector 45 Tiruchirappalli,0
"no. 697/33, anna nagar, vadodara, gujarat 388001",1
"Flat 73, Sector 22, Namchi",0
"H No 485, Tambaram, Rajahmundry, Andhra Pradesh 274-277",0
"PLOT NO 353, BLOCK 40, BANDRA EAST, CHANDIGARH, CHANDIGARH 160011",1
"H No 580, Vikas Nagar",0
"Gram Mulund, Dist. Nizamabad, Telangana - 507001",1
"Flat 27, Tambaram",0
Mahanagar Street Mapusa,0
"Flat 8, Anna Nagar, Dewas",0
"H No 74, Alambagh, Bengaulru, arnataka 60034",0
"H No 880, Adyar, Bhavnagar, Gujarat 616538",0
"h. no. 910-, koramangala, palakkad, kerala 678001",1
"H No 448, Model Town, Bhubaneswar, Telangana 506001",0
"plot 383, sector 12, kollam, kerala 691001",1
flat 9a ram niwas gandhi nagar curchorem goa 403505,1
2336,0
"Flat 56, Navrangpura",0
Flat 2C2 Ga nesh Enclave MG Road Batala Punjab 151001,1
338 Park Street Lane Ujjain Madhya Pradesh 482001,1
flat no 3 royal enclave sector 15 sanquelim goa 403505,1
SagarMadhya Pradesh470001,0
"H No 603, Sector 22, None, UttarPradesh 08001",0
"H No 620, Sector 137, Chatra, Jharkhand 666457",0
"Unit 141, Royal Enclave, Alambagh,  Rangpo, Sikkim 737132",1
"flat 25a1, radha krishna society, tambaram, sikar, rajasthan 334001",1
"POST ELECTRONIC CITY, DIST. TIRUNELVELI, TAMIL NADU - 600001",1
"Door No 276/, Koramangala, Mangalore, Karnataka 560034",1
"No. 924-29, Banjara Hills, Khammam, Telangana 508213",1
"670, himayatnagar street, kota, rajasthan 342001",1
"560002, Hubli, Karnataka",0
9 Awas Vikas Ave Laxmi Nagar Delhi 110092,1
"H No 843, Ambattur, Una, Himachal Pradesh 280-511",0
"442, velachery bazaar, kashipur, uttarakhand 248001",1
h no 17/24 malviya nagar bilaspur chhattisgarh  493773,1
"P.O. Ambattur, Dist. Leh, Jammu and Kashmir - 180001",1
TezpurAssam782001,0
"Unit 3A7 Balaji Heights, Mulund, Aurangabad, Maharashtra 400003",1
"H No 145, Ambattur, Caancona, Gao 03802",0
"H No 217, Viman Nagar, Shimla, Himachal Pradesh B4C70E",0
"H No 621, Nungambakkam",0
"H No 312, Sector 137, MMangan, Skkim 73713",0
"Flat 95, Nehru Nagar, Hoshiarpur",0
"H NO 791/21, BANDRA EAST, PURI, ODISHA 760001",1
"D.No 650/40, Karol Bagh, Near Main Market, Mysore, Karnataka 560034",1
"P.O. Indira Nagar, Dist. Bilaspur, Himachal Pradesh - 175131",1
"Plot No 25 Sector 43, Faridabad, Haryana 121001",1
"Survey No 477, Sector 3 Munger, Bihar 802301",1
"Plot 382, Sec 31, Adilabad, Telangana 507001",1
"Flat 6, Borivali, Srinagar",0
"H No 659, Sector 137, nAand, Gujarrat 36200",0
Flat No 17B Tulsi Residency Mahanagar Pitampura Delhi 110092,1
"Flat No 14, Saraswati Apartments, MG Road, Gwalior, Madhya Pradesh 457001",1
Near Near Railway Station Pathankot,0
No. 43/ Sadar Bazar Leh Jammu And Kashmir 184101,1
556196,0
"Flat 29, MG Road, Thane",0
"495001, Raipur, Chhattisgarh",0
"Door No 991/, Malviya Nagar, Near City Hospital, Rohini, Delhi 110085",1
Flat No 2B8 Green Valley Tambaram Howrah West Bengal 700070,1
"H No 760, Sector 62, Rajahmundry, Andhra Pradesh 6741",0
Jabalpur Electronic City,0
"Flat 473, Nungambakkam, Sonipat, Haryana 13100",0
"H No 444, Sadar Bazar, Gunntur, Andhra Padesh 22001",0
F- 2C Sunrise Apartments Jubilee Hills Bangalore Karnataka 560001,1
"H. NO. 368/1, ANNA NAGAR, HOWRAH, WEST BENGAL 700070",1
"H No 187, Koramangala, Gyzing, Sikkkim 37121",0
"Vill MG Road, Dist. Janakpuri, Delhi - 110003",1
"H No 14, Gomti Nagar, Kotdwar, Uttarakhand 397-423",0
"Door No 398/, Andheri West, Near Main Market, Alwar, Rajasthan 334001",1
"H No 884, Sector 45, Yuksmo, Sikkmi 73713",0
"H No 75, Alambagh, ilchar, Asam 78871",0
"Flat 802, Jubilee Hills, Giridih, Jharkhand 8153",0
"Flat 613, Sadar Bazar, Munger, Bihar 85110",0
"Flat 62, Whitefield, Rourkela",0
"Civil Lines, Punch",0
apt no 8a  sai krupa nungambakkam medininagar jharkhand 814112,1
"Unit 82 Laxmi Towers, Malviya Nagar, Bhagalpur, Bihar 854105",1
H No 107/ Sector 15 Bhavnagar Gujarat 382001,1
"H No 262, Ambattur, Cuttak, disha 68001",0
"H No 546, Nehru Nagar, Chhapr, Bhiar 84200",0
"H No 85, Connaught Place, iSlchar, Assaam 78100",0
Flat 76 Ravi Kiran Alambagh Raipur Chhattisgarh 492001,1
"Post Model Town, Dist. Baramulla, Jammu and Kashmir - 190001",1
"Flat 53, Awas Vikas, Malda",0
"Flat 2, MG Road, Ranchi",0
"Flat 20, Salt Lake",0
"H No 543, Model Town, Tiruppur, Tamil Nadu 8377026",0
"Door No 608/34, Rajaji Nagar, Behind Mall, Cuttack, Odisha 768001",1
"846, Gandhi Nagar Street Rudrapur, Uttarakhand 249201",1
"H No 901, Gomti Nagar, Dhaanbad, Jhakrhand 25401",0
Gomti Nagar Chowk Panipat,0
"Village Alambagh, Dist. Solan, Himachal Pradesh - 176310",1
"H No 58, Margao Goa West Bengal 403706",0
"H No 138, Whitefield, Udhampur, Jammu and Kashmir A8870C",0
"H No 53, Ambattur, Jharsuguda, Odisha 4532",0
"317, Banjara Hills Chowk, Chandigarh, Chandigarh 160019",1
"Apt 17D, Saraswati Apartments, Mahanagar, Laxmi Nagar, Delhi 110017",1
"no. 201, tambaram, adj. petrol pump, begusarai, bihar 841301",1
House No 305/5 Mal viya Nagar Chandigarh Chandigarh 160018,1
H.No-808 Satellite Sivasagar788710,0
"Apt No 14, Prem Vihar, Sector 45, Mohali, Punjab 143505",1
"H No 219, Lajpat Nagar, Nagaon, Maharashtra 400003",0
"H No 272, Indira Nagar, Dwarka, Delhi 713771",0
"Flat 87, Sadar Bazar, Karimnagar",0
"apt no 8c8, shiv shakti colony, karol bagh, chandigarh, chandigarh 160019",1
"Flat 87, Pondur, Chandigarh",0
"H No 73, Asansol West Bengal Assam 700002",0
"H No 297, Vikas Nagar, Cuncolim, Goa 600-159",0
"Flat 331, Adyar, Haridwar, Uttarakhand 2476",0
"Salt Lake, Jorethang",0
"D.No 295/ Sector 137, Tezpur, Assam 782460",1
"H No 395, Viman Nagar, Darbhaga, Biha 46001",0
"P lot 220, Sector 7, Moga, Punjab 142001",1
Prahlad Nagar Jodhpur,0
"Post Mahanagar Dist. Kochi, Kerala - 670001",1
"397, nungambakkam market, chandigarh, chandigarh 160020",1
"H No 586, Sector 62, areilly, Uttar Prradesh 25000",0
oyif dktwybzjvyxtkoysb,0
Flat No 139 Royal Enclave Besant Nagar Kurnool Andhra Pradesh 516001,1
"H No 983, Kothrud, Chandigarh, Chandigarh 4520933",0
"P.O. Mahanagar, Dist. Ujjain, Madhya Pradesh - 462001",1
"H No 46, Himayatnagar, Cuttack, Odisha 4146068",0
"khasra no 383, sec 50, rajaji nagar, satna, madhya pradesh 457001",1
H.No-917 Lajpat Nagar Chandigarh160015,0
"H No 472, Porur, Nagpur, Maharashtra 7987",0
"H No 278, Civil Lines, Katihar, Bihar 9729007",0
"flat no 5b, radha krishna s ociety, jubilee hills, junagadh, gujarat 380001",1
73 998025,0
Apt 15D Shiv Shakti Colony Electronic City Pali Rajasthan 302001,1
"Gaya, Bihar",0
"H No 497, Porur, Agra, Uttarakhand 247667",0
F- 6C Laxmi Towers Vastrapur Mahbubnagar Telangana 500003,1
"Khasra No 323, Sec 48, Civil Lines, Kottayam, Kerala 682001",1
Apt No 7 Green Valley Thane West Diphu Assam 784001,1
"Flat 31, Sector 62, Nanded",0
"Khasra No 490, Sector 46, Hazratganj, Visakhapatnam, Andhra Pradesh 518001",1
"Plot No 257, Sec 26, Ambattur, Satna, Madhya Pradesh 457001",1
"H No 99, Agra Uttar Pradesh Himachal Pradesh 282001",0
"PLOT NO 442, BLOCK 49, HIMAYATNAGAR, KOTDWAR, UTTARAKHAND 263153",1
Flat No 11 Tulsi Residency Aundh Karol Bagh Delhi 110001,1
"H No 849, Sector 22, Mohali, Punjab 473255",0
"H No 980, Pondur, Vadodara, Jharkhand 831001",0
"Survey No 340, Sector 51, Indira Nagar, Jammu, Jammu And Kashmir 185131",1
"Flat 19, Banjara Hills, Gurgaon",0
"POST BORIVALI, DIST. JAGDALPUR, CHHATTISGARH - 490001",1
"Apt 14D9, Blue Diamond, Himayatnagar, Sivasagar, Assam 784001",1
"Flat 7A, Sai Krupa, Lajpat Nagar, Tinsukia, Assam 781001",1
Anna Nagar Chamba,0
"Flat No 15B7, Akash Deep, Sector 137, Alappuzha, Kerala 686001",1
"Navrangpura, Uttar Pradesh 226001",0
278 VELACHERY ENCLAVE CHANDIGARH CHANDIGARH 160014,1
"Survey No 296 Block 32, Mulund, Rewa, Madhya Pradesh 462001",1
Anna Nagar Bharatpur,0
Apt 26 Shiv Shakti Colony Sector 45 Bicholim Goa 403505,1
"H No 662, Vastrapur, Chandigarh, Chandigarh 3130732",0
"H No 779/6, Adyar, Behind Mall, Aurangabad, Maharashtra 440001",1
house no 44 gandhi nagar giridih jharkhand 829122,1
"H No 909, Banjara Hills, Chandiarh, Chandigar 60036",0
"Flat 12, Cantonment",0
"H No 95, Jaipur Rajasthan Chandigarh 301001",0
f- 4b sai krupa anna na gar khammam telangana 509001,1
"Flat 46, Riddhi Siddhi, Malviya Nagar, Haridwar, Uttarakhand 249401",1
"H No 511, Thane West, Thoothukuudi, Tamil Ndau 00002",0
"No. 538/15 Andheri West, Davangere, Karnataka 580001",1
"P.O. AMBATTUR, DIST. CHAMBA, HIMACHAL PRADESH - 175131",1
"866, Sector 22 Ave, Chandig arh, Chandigarh 160020",1
"P.O. Nehru Nagar, Dist. Jalandhar, Punjab - 144001",1
134 Mahanagar Enclave Erode Tamil Nadu 600078,1
H.No-612 Prahlad Nagar Mumbai411001,0
"H No 554, Hazratganj, Salem, Jammu and Kashmir 185131",0
"H No 579, Sector 137, Baramulla, Jammu and Kashmir 492951",0
"D.No 847, Nehru Nagar, Near School, Bhilai, Chhattisgarh 495677",1
"H No 814, Awas Vikas",0
"Gram Besant Nagar, Dist. Bathinda, Punjab - 141001",1
"flat no 24c, shanti niwas, tambaram, pithoragarh, uttarakhand 249201",1
"Salt Lake, Bhavnagar",0
"No. 552/, Anna Nagar, Bharatpur, Rajasthan 334001",1
"Vill Satellite, Dist. Kharagpur, West Bengal - 700070",1
"No. 185/, Jubilee Hills, Behind Mall, Bokaro, Jharkhand 814112",1
"H No 593, Aundh, Thoothukudi, Tamil Nadu 777-789",0
"H No 787, Bandra East",0
"785001, Diphu, Assam",0
"Apt 20, Swastik Heights, Viman Nagar, Allahabad, Uttar Pradesh 250001",1
"H No 449, T Nagar",0
"Village Vasant Kunj, Dist. Jammu, Jammu and Kashmir - 194101",1
"F- 105, SAI KRUPA, PARK STREET, GHAZIABAD, UT TAR PRADESH 208001",1
"Flat 383, Park Street, Warangal, Telangana 50700",0
unit 11d3 mahaveer nagar koramangala new delhi delhi 110045,1
405 Pondur Colony Thiruvananthapuram Kerala 676001,1
"Porur, Rajasthan 324001",0
"H No 216, Whitefield, Ambikapur, Kerala 691001",0
"post koramangala, dist. bilaspur, himachal pradesh  - 175131",1
"P.O. Viman Nagar Dist. Hisar, Haryana - 132103",1
Flat No 21C2 Ram Niwas Awas Vikas Nanded Maharashtra 400003,1
"House No 976/, Himayatnagar, Dewas, Madhya Pradesh 455001",1
"H No 900, Vasant Kunj, Waranga, elangana 03001",0
"Flat No 8A6, Sunrise Apartments, Park Street, Nadiad, Gujarat 395001",1
"D.No 990-41, Indira Nagar, Giridih, Jharkhand 815301",1
"790, karol bagh st rohtak, haryana 124001",1
"H No 23, Lajpat Nagar, Hubli, Maharashtra 400002",0
"H No 98, Andheri West, Bengaluru, Karnataka CE17CA",0
"Apt No 25C8, Ganesh Enclave, Ambattur, Sambal pur, Odisha 760001",1
"Khasra No 59, Sec 44, Gomti Nagar, Puri, Odisha 769001",1
"F- 25C6, Ravi Kiran, Besant Nagar, Bangalore, Karnataka 580001",1
"565 Mulund Durgapur 734,001",0
"H No 721, Himayatnagar, Palakkad, Kerala 6583",0
F- 9D Balaji Heights Vastrapur Chhapra Bihar 802301,1
Apt No 17B3 Green Valley Karol Bagh Chandigarh Chandigarh 160019,1
"H No 118, Thane West, Rajori, ammu and Kashmir 82101",0
"126, Malviya Nagar Ave, Bhopal, Madhya Pradesh 457001",1
"D.No 319/32, Awas Vikas, Near City Hospital Bhavnagar, Gujarat 390001",1
"f- 246, golden park, porur, muzaffarpur, bihar 854105",1
"Apt 17A Akash Deep, Park Street, New Delhi, Delhi 110005",1
Near Near Main Market Gangtok,0
"Plot 461, Sec 12, Karimganj, Assam 782001",1
"Village Himayatnagar, Dist. Hazaribagh, Jharkhand - 815301",1
Yamunanagar 125001,0
"H No 423, Salt Lake",0
"Apt No 16A, Golden Park, Prahlad Nagar, Kurnool, Andhra Pradesh 515001",1
"H No 43, Thane West, Shimoga, West Bengal 713201",0
"Gram Kothrud, Dist. Kochi, Kerala - 695001",1
"H No 90, Kashipur Uttarakhand Uttar Pradesh 248001",0
"Flat 85, Karol Bagh",0
"900, Cantonment Road, Chhapra, Bihar 846001",1
FLAT NO 6C SHIV SHAKTI COLONY ADYAR VELLORE TAMIL NADU 600040,1
"Post Banjara Hills, Dist. New Delhi, Delhi - 110003",1
"31, koramangala vihar, dibrugarh, assam 786001",1
"877, PARK STREET STREET, CHAMBA, HIMACHAL PRADESH 177001",1
"Ratlam, Madhya Pradesh",0
"Post MG Road, Dist. Kochi, Kerala - 686001",1
"304, Electronic City St, Laxmi Nagar, Delhi 110085",1
Flat 14A2 Radha Krishna Society Whitefield Tiruchirappalli Tamil Nadu 641001,1
"door no 278-39, porur, behind mall, amritsar punjab 151001",1
"Karol Bagh, Maharashtra 400003",0
"apt no 19c, sunrise apartments, whitefield, darbhanga, bihar 851101",1
"H No 534, Besant Nagar, Udaipur, Rajasthan 108-950",0
"Canacona, Goa",0
"Unit 13D, Silver Heights, Mulund, Roorkee, Uttarakhand 248001",1
"P.O. ALAMBAGH, DIST. VIJAYAWADA, ANDHRA PRADESH - 518001",1
Apt 18A2 Anand Villa Lajpat Nagar Hisar Haryana 122001,1
"Alambagh, Nalgonda",0
"apt 2b, vasundhara apartments, malviya nagar, moga, punjab 147001",1
